資料名/Title	解題/Description	出版事項/Publication, Discribution, etc.Area	数量/Unit	日付/Date	所蔵/Location	所蔵年次/Year	所蔵巻号/Volumes	請求記号/Call No.	資料区分/Document Categoly	データ形式/Format	本文言語/Language	Place	備考/Comments	書誌番号/Bib.ID	ライセンス/License	アイテムURL	Is Referenced By	iiif viewer	ID	ウェブサイトURL	サムネイル	機械可読ドキュメント	viewingDirection	viewingHint	コレクション	ソート用項目	西暦	IIIFマニフェストURI	IIIF Search API URI	アノテーション付きIIIFマニフェストURI	Link to TAPAS Project	Text with Rich Text Format	# of media
東京開市の目限取極たく云々通知	No.: BE00474|帖整理番号: 64|種別: 奉行からの書翰|帖年月次: 1868 第11月|元号: 慶應|年: 4|月: 9|日: 28|西暦年: 1868|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8cc8195c-19f1-416f-a50f-809f6aa7db2f.json	8cc8195c-19f1-416f-a50f-809f6aa7db2f														3
灯明台建築方に付職人四名雇入れたきに付その周旋方依頼	No.: BE00475|帖整理番号: 64|種別: 奉行からの書翰|帖年月次: 1868 第11月|元号: 慶應|年: 4|月: 9|日: 29|西暦年: 1868|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/7260b9f8-d020-49bc-9954-28f1f39a5ecc.json	7260b9f8-d020-49bc-9954-28f1f39a5ecc														3
天皇東行中に付道中混雑を慮り外国人奉送地指定通知	No.: BE00476|帖整理番号: 64|種別: 奉行からの書翰|帖年月次: 1868 第11月|元号: 慶應|年: 4|月: 10|日: 4|西暦年: 1868|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/5c7adcf7-d7a8-424d-8b1f-8ed41a9f7cee.json	5c7adcf7-d7a8-424d-8b1f-8ed41a9f7cee														5
東京開市規則中訂正の箇所打合せ、尚天皇東行行在中の道路取締も申送	No.: BE00477|帖整理番号: 64|種別: 奉行からの書翰|帖年月次: 1868 第11月|元号: 慶應|年: 4|月: 10|日: 4|西暦年: 1868|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/73bb3d10-df5e-4369-845e-3fdd52bbc13e.json	73bb3d10-df5e-4369-845e-3fdd52bbc13e														4
自分儀今日出府致せしも要用あらば申越次第帰港の旨通知	No.: BE00478|帖整理番号: 64|種別: 奉行からの書翰|帖年月次: 1868 第11月|元号: 慶應|年: 4|月: 9|日: 12|西暦年: 1868|宛名: パルケス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/c153e1ce-8ebc-4a61-a960-4092d17e9289.json	c153e1ce-8ebc-4a61-a960-4092d17e9289														1
東京開市に付英人へ附与の印章雛形落手返書	No.: BE00479|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 19|西暦年: 1869|宛名: パルケス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/e9aa16af-79d9-40d6-ae5a-ba54422e1234.json	e9aa16af-79d9-40d6-ae5a-ba54422e1234														2
英国西暦新年の祝詞申送る	No.: BE00480|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 19|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/2ce0567b-7ea2-451f-9a57-e0110b78e398.json	2ce0567b-7ea2-451f-9a57-e0110b78e398														2
貴国海軍病院地隣地御使用の処右は荢国人借受地に付同人より異議申立に付善処方打合せ	No.: BE00481|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 22|西暦年: 1869|宛名: サトウ|宛名原綴: Satow|差出人1: 井関斎右エ門|差出人2: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/4c0f0855-5bfd-4f3a-9320-5fafdbd62f4b.json	4c0f0855-5bfd-4f3a-9320-5fafdbd62f4b														4
天皇対顔致さるに付通知	No.: BE00482|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 22|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d236eba6-d7ed-4669-a94c-634fa9455bfe.json	d236eba6-d7ed-4669-a94c-634fa9455bfe														3
国交親善の為の勅語	No.: BE00483|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|西暦年: 1869|宛名: 英国特派全権公使|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/d649dd44-ea9f-4565-8e98-41a3e3d0ba7e.json	d649dd44-ea9f-4565-8e98-41a3e3d0ba7e														2
越後表戦傷者ウイルス [Willis] 医師の治療尽力に対し天皇より御下賜品を贈呈	No.: BE00484|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 28|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/8a778d44-abe1-4642-9c25-0b98a296e5a9.json	8a778d44-abe1-4642-9c25-0b98a296e5a9														4
切支丹宗徒らの布令文中邪宗門とありし儀に付釈明書	No.: BE00485|帖整理番号: 65|種別: 奉行からの書翰|帖年月次: 1869 第1月第1|元号: 明治|年: 元|月: 11|日: 29|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1b80dda4-6250-41fd-962a-b2e8b4086971.json	1b80dda4-6250-41fd-962a-b2e8b4086971														8
東京都内厳重警備相立心配も減少、別手組も人員滅云々通知	No.: BE00486|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 11|日: 29|西暦年: 1869|宛名: サトー|宛名原綴: Satow|差出人1: 鮫島誠蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/6c69d813-cae2-4271-a492-194bc52d7a59.json	6c69d813-cae2-4271-a492-194bc52d7a59														3
天皇京都へ還幸の旨通知	No.: BE00487|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 11|日: 30|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/092e3758-e54a-45d7-9f27-d88a565091b2.json	092e3758-e54a-45d7-9f27-d88a565091b2														5
鮫島誠蔵外国官ならびに東京府権判事兼任通知	No.: BE00488|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 12|日: 2|西暦年: 1869|宛名: 書記官|差出人1: 桜田大助|差出人2: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/1582ee8d-3a46-45ed-bca7-e1d0a9d81211.json	1582ee8d-3a46-45ed-bca7-e1d0a9d81211														3
屯所建物の内暖炉及雪隠取建方打合せ	No.: BE00489|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 12|日: 2|西暦年: 1869|宛名: ウイルキン|宛名原綴: Wilkinson|差出人1: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/dfbaf17d-1e84-45e4-9cab-f0f33d85df90.json	dfbaf17d-1e84-45e4-9cab-f0f33d85df90														3
三条、岩倉、東久世より公使へ面会致し度旨通知	No.: BE00490|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 12|日: 2|西暦年: 1869|宛名: ウエルキンソン|宛名原綴: Wilkinson|差出人1: 桜田大助|差出人2: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/97417aa9-bb0a-45b4-a775-c3fbf64be259.json	97417aa9-bb0a-45b4-a775-c3fbf64be259														3
切支丹宗徒への布告の文中御不平の箇所有之旨に付釈明書	No.: BE00491|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 11|日: 27|西暦年: 1869|宛名: パークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/ecffc3f4-7943-4b78-a269-9cfac015fa6b.json	ecffc3f4-7943-4b78-a269-9cfac015fa6b														6
永代橋他三橋修復中に付馬車通行を禁する旨告	No.: BE00492|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 11|西暦年: 1869|宛名: バークス|宛名原綴: Parkes|差出人1: 東久世中将|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/f31b1f9d-5eef-4166-ab8e-b711f68711d7.json	f31b1f9d-5eef-4166-ab8e-b711f68711d7														4
各国へ局外中立を依頼せしも内乱も最早降伏鎮定に付再度取止の旨通告	No.: BE00493|帖整理番号: 66|種別: 奉行からの書翰|帖年月次: 1869 第1月第2|元号: 明治|年: 元|月: 12|日: 4|西暦年: 1869|宛名: [パークス?]|宛名原綴: Parkes|差出人1: 岩倉右兵衛督|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/99a0b925-62ae-42e9-9bf6-efcf2a1fe61c.json	99a0b925-62ae-42e9-9bf6-efcf2a1fe61c														7
頭痛にて公使へ面談致し難き段お断状	No.: BE00494|帖整理番号: 67|種別: 奉行からの書翰|帖年月次: 1869 第1月第3|元号: 明治|年: 元|月: 12|日: 13|西暦年: 1869|宛名: ウィキンソン|宛名原綴: Wilkinson|差出人1: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/866bebbb-2a70-49fa-989d-36c7cc6ec3f5.json	866bebbb-2a70-49fa-989d-36c7cc6ec3f5														1
拙著名代として巡察上野敬介を差出申す通知	No.: BE00495|帖整理番号: 67|種別: 奉行からの書翰|帖年月次: 1869 第1月第3|元号: 明治|年: 元|月: 12|日: 13|西暦年: 1869|宛名: ウィルキンソン|宛名原綴: Wilkinson|差出人1: 寺島陶蔵|請求記号: 甲:16:325|コレクション1: 東京大学法学部法制史資料室所蔵コレクション|コレクション2: 英国大使館文書|コレクション3: 幕府及明治政府側よりイギリス公使館宛公文書綴																	http://tify.sub.uni-goettingen.de/demo.html?manifest=https://archdataset.dl.itc.u-tokyo.ac.jp/manifest/014451a5-c3c1-44b9-a51b-afc0b1238b02.json	014451a5-c3c1-44b9-a51b-afc0b1238b02														1
